sample_alias	experiment_id	experiment_name	sample_id	experiment_type	access_status	studies	publications	platform	instrument_model	protocol_label	library_strategy	library_source	library_selection	library_layout	insert_size	read_length	filepath	sample_alias	replicate
486505039-BUCC-71	7582	SRS893278	6582	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		486505039-BUCC-71	0
763698834-TONG-203	7583	SRS048317	5430	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763698834-TONG-203	0
188816475-TONG-42	7584	SRS893289	6600	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		188816475-TONG-42	0
765013792-SUPRA-0	7585	SRS018750	5806	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765013792-SUPRA-0	0
663835652-PFORN-0	7586	SRS064568	6355	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		663835652-PFORN-0	0
158236265-ST-294	7587	SRS1041143	4539	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158236265-ST-294	0
763638144-SUPRA-0	7588	SRS014524	5412	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763638144-SUPRA-0	0
875002022-THRO-0	7589	SRS065720	6375	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		875002022-THRO-0	0
884797910-BUCC-106	7590	SRS144302	6478	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		884797910-BUCC-106	0
765377934-THRO-324	7591	SRS147151	5961	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765377934-THRO-324	0
764467579-BUCC-0	7592	SRS015688	5690	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764467579-BUCC-0	0
765661155-PFORN-0	7593	SRS019807	6033	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765661155-PFORN-0	0
159288231-SUPRA-366	7594	SRS078003	4733	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159288231-SUPRA-366	0
234447334-ST-0	7595	SRS075716	6409	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		234447334-ST-0	0
764588959-NASAL-0	7596	SRS016105	5734	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764588959-NASAL-0	0
765661155-ST-268	7597	SRS104912	6041	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765661155-ST-268	0
823052294-BUCC-0	7598	SRS043807	6188	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		823052294-BUCC-0	0
953045535-ST-161	7599	SRS143523	6326	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		953045535-ST-161	0
160967330-ST-337	7600	SRS1055034	5115	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160967330-ST-337	0
158216035-ST-252	7601	SRS1041139	4537	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158216035-ST-252	0
823052294-BUCC-213	7602	SRS105091	6195	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		823052294-BUCC-213	0
861967750-ST-0	7603	SRS048262	6055	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		861967750-ST-0	0
525622796-SUPRA-133	7604	SRS149084	6534	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		525622796-SUPRA-133	0
195044680-PFORN-30	7605	SRS1055051	6625	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		195044680-PFORN-30	0
675950834-PFORN-282	7606	SRS144639	6145	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		675950834-PFORN-282	0
658594300-ST-240	7607	SRS148874	6287	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		658594300-ST-240	0
646253328-TONG-100	7608	SRS1055101	6628	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		646253328-TONG-100	0
764062976-ST-443	7609	SRS144183	5566	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764062976-ST-443	0
355657046-TONG-295	7610	SRS148973	6128	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		355657046-TONG-295	0
764447348-SUPRA-233	7611	SRS057290	5680	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764447348-SUPRA-233	0
863126187-SUPRA-162	7612	SRS149492	6337	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		863126187-SUPRA-162	0
268204421-SUPRA-2	7613	SRS077245	6470	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		268204421-SUPRA-2	0
763557224-ST-0	7614	SRS013965	5354	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763557224-ST-0	0
764366428-NASAL-1	7615	SRS016147	5647	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764366428-NASAL-1	0
868454789-ST-77	7616	SRS143722	6514	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		868454789-ST-77	0
857980665-TONG-254	7617	SRS148429	6205	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		857980665-TONG-254	0
763820215-BUCC-360	7618	SRS077329	5417	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763820215-BUCC-360	0
535376874-NASAL-156	7619	SRS893294	6592	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		535376874-NASAL-156	0
159510762-SUPRA-329	7620	SRS064260	4784	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159510762-SUPRA-329	0
441369442-TONG-359	7621	SRS886699	5167	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		441369442-TONG-359	0
763638144-PFORN-0	7622	SRS014523	5413	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763638144-PFORN-0	0
159429842-TONG-0	7623	SRS016456	4763	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159429842-TONG-0	0
646253328-TONG-2	7624	SRS1055046	6631	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		646253328-TONG-2	0
739574095-ST-105	7625	SRS142980	6364	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		739574095-ST-105	0
159753524-TONG-0	7626	SRS971277	4865	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159753524-TONG-0	0
763719065-PFORN-0	7627	SRS014744	5437	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763719065-PFORN-0	0
550534656-PFORN-0	7628	SRS047140	6174	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		550534656-PFORN-0	0
675950834-ST-0	7629	SRS055288	6151	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		675950834-ST-0	0
991168867-TONG-0	7630	SRS076764	6437	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		991168867-TONG-0	0
938202701-SUPRA-1	7631	SRS064937	6390	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		938202701-SUPRA-1	0
932979671-BUCC-0	7632	SRS893257	6525	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		932979671-BUCC-0	0
764791260-BUCC-268	7633	SRS077018	5767	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764791260-BUCC-268	0
159288231-SUPRA-0	7634	SRS013663	4738	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159288231-SUPRA-0	0
103092734-BUCC-91	7635	SRS104316	6428	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		103092734-BUCC-91	0
868454789-SUPRA-0	7636	SRS077447	6516	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		868454789-SUPRA-0	0
158883629-PFORN-271	7637	SRS1041155	4625	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158883629-PFORN-271	0
160056975-ST-0	7638	SRS018049	4905	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160056975-ST-0	0
160036745-SUPRA-0	7639	SRS016665	4898	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160036745-SUPRA-0	0
764062976-PFORN-286	7640	SRS063804	5576	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764062976-PFORN-286	0
436584885-BUCC-0	7641	SRS893336	6681	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		436584885-BUCC-0	0
525622796-NASAL-47	7642	SRS143370	6543	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		525622796-NASAL-47	0
765560005-ST-0	7643	SRS019428	6013	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765560005-ST-0	0
257905678-ST-0	7644	SRS065176	5251	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		257905678-ST-0	0
764062976-TONG-286	7645	SRS063871	5571	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764062976-TONG-286	0
763921366-PFORN-0	7646	SRS014801	5508	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763921366-PFORN-0	0
884797910-TONG-1	7647	SRS097966	6475	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		884797910-TONG-1	0
596625983-SUPRA-44	7648	SRS893298	6609	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		596625983-SUPRA-44	0
182518224-NASAL-0	7649	SRS893343	6679	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		182518224-NASAL-0	0
686765762-NASAL-0	7650	SRS052778	5241	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		686765762-NASAL-0	0
604812005-TONG-189	7651	SRS1054934	5221	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		604812005-TONG-189	0
763557224-PFORN-429	7652	SRS098842	5356	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763557224-PFORN-429	0
612472597-PFORN-141	7653	SRS098081	6275	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		612472597-PFORN-141	0
159470302-ST-0	7654	SRS1041130	4769	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159470302-ST-0	0
938202701-SUPRA-136	7655	SRS147386	6394	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		938202701-SUPRA-136	0
184349034-SUPRA-1	7656	SRS053895	6218	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		184349034-SUPRA-1	0
884419868-PFORN-0	7657	SRS075983	6449	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		884419868-PFORN-0	0
764851951-PFORN-0	7658	SRS149878	5782	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764851951-PFORN-0	0
763820215-ST-273	7659	SRS047069	5418	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763820215-ST-273	0
508703490-SUPRA-0	7660	SRS054995	6100	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		508703490-SUPRA-0	0
370027359-BUCC-287	7661	SRS147228	6108	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		370027359-BUCC-287	0
646253328-NASAL-100	7662	SRS1055102	6627	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		646253328-NASAL-100	0
663835652-ST-0	7663	SRS065397	6354	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		663835652-ST-0	0
809362576-ST-135	7664	SRS147557	6418	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		809362576-ST-135	0
305070461-TONG-56	7665	SRS143135	6560	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		305070461-TONG-56	0
508703490-BUCC-0	7666	SRS044001	6101	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		508703490-BUCC-0	0
206906765-ST-244	7667	SRS1054928	5190	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		206906765-ST-244	0
765337473-SUPRA-289	7668	SRS105148	5946	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765337473-SUPRA-289	0
158276726-ST-0	7669	SRS1041037	4546	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158276726-ST-0	0
208027353-ST-230	7670	SRS143466	6224	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		208027353-ST-230	0
682102541-NASAL-162	7671	SRS146779	6398	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		682102541-NASAL-162	0
178713055-ST-176	7672	SRS142618	6306	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		178713055-ST-176	0
159308461-SUPRA-0	7673	SRS016876	4739	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159308461-SUPRA-0	0
159429842-SUPRA-0	7674	SRS016474	4765	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159429842-SUPRA-0	0
765377934-BUCC-280	7675	SRS104649	5976	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765377934-BUCC-280	0
159733294-ST-364	7676	SRS074586	4860	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159733294-ST-364	0
553359145-ST-0	7677	SRS046712	6243	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		553359145-ST-0	0
508703490-NASAL-274	7678	SRS147724	6089	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		508703490-NASAL-274	0
275382046-TONG-203	7679	SRS144396	6313	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		275382046-TONG-203	0
305070461-ST-91	7680	SRS148784	6566	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		305070461-ST-91	0
765317243-ST-267	7681	SRS104693	5936	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765317243-ST-267	0
765034022-PFORN-0	7682	SRS019245	5820	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		765034022-PFORN-0	0
147406386-BUCC-254	7683	SRS147076	6258	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		147406386-BUCC-254	0
355657046-BUCC-295	7684	SRS148975	6130	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		355657046-BUCC-295	0
764508039-NASAL-336	7685	SRS077561	5718	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764508039-NASAL-336	0
765135172-BUCC-0	7686	SRS018794	5855	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765135172-BUCC-0	0
316129862-TONG-0	7687	SRS1055059	6649	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		316129862-TONG-0	0
991168867-BUCC-0	7688	SRS076766	6435	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		991168867-BUCC-0	0
612472597-TONG-192	7689	SRS149328	6281	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		612472597-TONG-192	0
823052294-SUPRA-213	7690	SRS105074	6194	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		823052294-SUPRA-213	0
765034022-TONG-0	7691	SRS019219	5824	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		765034022-TONG-0	0
658594300-BUCC-240	7692	SRS148879	6288	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		658594300-BUCC-240	0
763721271-SUPRA-154	7693	SRS1055086	5275	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		763721271-SUPRA-154	0
764953101-SAL-226	7694	SRS065518	5799	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764953101-SAL-226	0
764366428-SUPRA-0	7695	SRS016139	5648	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764366428-SUPRA-0	0
195044680-TONG-30	7696	SRS893324	6624	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		195044680-TONG-30	0
868454789-TONG-131	7697	SRS147045	6505	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		868454789-TONG-131	0
182518224-PFORN-30	7698	SRS886694	6670	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		182518224-PFORN-30	0
516889361-TONG-227	7699	SRS148094	6301	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		516889361-TONG-227	0
184349034-BUCC-1	7700	SRS057389	6219	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		184349034-BUCC-1	0
722859603-PFORN-0	7701	SRS077400	6499	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		722859603-PFORN-0	0
764062976-SUPRA-286	7702	SRS064158	5573	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764062976-SUPRA-286	0
682102541-SUPRA-162	7703	SRS146797	6400	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		682102541-SUPRA-162	0
763880905-SUPRA-0	7704	SRS014941	5482	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763880905-SUPRA-0	0
